State,District,Crop,Season,Area,Area Units,Production,Production Units,Yield,Avg_Nitrogen,Avg_Phosphorous,Avg_Potassium,pH,Latitude,Longitude,Start_Year,End_Year,temperature,humidity,rainfall
andhra pradesh,kurnool,banana,Whole Year,2704.0,Hectare,29845.0,Tonnes,11.037352071005918,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,15.8,78.1,2001,2002,28.673846153846156,12.88076923076923,97.76115384615385
andhra pradesh,kurnool,banana,Whole Year,1862.0,Hectare,49164.0,Tonnes,26.403866809881848,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,15.8,78.1,2002,2003,29.00730769230769,12.958461538461538,93.29884615384614
andhra pradesh,kurnool,banana,Whole Year,2960.0,Hectare,23820.0,Tonnes,8.047297297297296,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,15.8,78.1,2003,2004,28.669230769230772,12.993076923076924,87.21461538461537
andhra pradesh,medak,banana,Whole Year,527.0,Hectare,2160.0,Tonnes,4.098671726755218,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.6,78.0,2001,2002,27.240384615384617,11.790000000000001,107.09076923076921
andhra pradesh,medak,banana,Whole Year,297.0,Hectare,7248.0,Tonnes,24.404040404040405,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.6,78.0,2002,2003,27.57807692307692,11.819230769230767,104.6573076923077
andhra pradesh,medak,banana,Whole Year,121.0,Hectare,1694.0,Tonnes,14.0,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.6,78.0,2003,2004,27.061153846153847,12.058076923076921,103.03384615384613
andhra pradesh,nalgonda,banana,Whole Year,3.0,Hectare,73.0,Tonnes,24.33333333333333,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.1,79.3,2002,2003,29.256153846153854,13.561923076923078,98.16692307692308
andhra pradesh,nizamabad,banana,Whole Year,398.0,Hectare,2070.0,Tonnes,5.201005025125628,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.1,78.1,2001,2002,27.515384615384615,11.701923076923077,108.71346153846153
andhra pradesh,nizamabad,banana,Whole Year,405.0,Hectare,9884.0,Tonnes,24.404938271604937,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.1,78.1,2002,2003,27.825000000000003,11.783076923076926,110.33576923076923
andhra pradesh,nizamabad,banana,Whole Year,360.0,Hectare,5041.0,Tonnes,14.002777777777778,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.1,78.1,2003,2004,27.344230769230766,12.053461538461535,110.33538461538463
andhra pradesh,srikakulam,banana,Whole Year,1132.0,Hectare,14223.0,Tonnes,12.564487632508834,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.6,84.3,2001,2002,27.983846153846155,17.279615384615383,164.69346153846152
andhra pradesh,srikakulam,banana,Whole Year,765.0,Hectare,14829.0,Tonnes,19.384313725490195,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.6,84.3,2002,2003,27.955769230769235,17.376153846153848,177.26884615384617
andhra pradesh,srikakulam,banana,Whole Year,535.0,Hectare,3003.0,Tonnes,5.613084112149533,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.6,84.3,2003,2004,27.761153846153853,17.326923076923073,186.59923076923076
andhra pradesh,warangal,banana,Whole Year,277.0,Hectare,6233.0,Tonnes,22.501805054151625,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.0,79.6,2001,2002,28.48846153846154,12.54961538461538,103.84576923076924
andhra pradesh,warangal,banana,Whole Year,609.0,Hectare,14862.0,Tonnes,24.40394088669951,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.0,79.6,2002,2003,28.524615384615384,12.694615384615386,115.61000000000003
andhra pradesh,warangal,banana,Whole Year,436.0,Hectare,6105.0,Tonnes,14.002293577981652,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.0,79.6,2003,2004,28.018076923076915,12.922307692307688,107.09115384615384
andhra pradesh,west godavari,banana,Whole Year,8264.0,Hectare,99790.0,Tonnes,12.075266214908035,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.8,81.5,2001,2002,28.48692307692308,15.308461538461536,124.53461538461539
andhra pradesh,west godavari,banana,Whole Year,5547.0,Hectare,123149.0,Tonnes,22.20100955471426,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.8,81.5,2002,2003,28.634999999999994,15.344999999999999,130.61923076923077
andhra pradesh,west godavari,banana,Whole Year,5712.0,Hectare,24247.0,Tonnes,4.244922969187675,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.8,81.5,2003,2004,28.007692307692306,15.584615384615388,142.3826923076923
andhra pradesh,anantapur,coconut,Whole Year,851.0,Hectare,3053700.0,Nuts,3588.3666274970624,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2001,2002,27.52961538461539,12.326923076923077,59.22538461538461
andhra pradesh,anantapur,coconut,Whole Year,869.0,Hectare,3691149.0,Nuts,4247.5822784810125,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2002,2003,28.160384615384615,12.270384615384614,47.055000000000014
andhra pradesh,anantapur,coconut,Whole Year,839.0,Hectare,3285828.0,Nuts,3916.362336114422,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2003,2004,27.658461538461545,12.426923076923076,55.57346153846153
andhra pradesh,chittoor,coconut,Whole Year,4133.0,Hectare,14827800.0,Nuts,3587.6602951850955,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2001,2002,25.951538461538462,13.28,105.46884615384614
andhra pradesh,chittoor,coconut,Whole Year,4296.0,Hectare,17209269.0,Nuts,4005.881983240224,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2002,2003,26.461923076923068,13.16692307692308,85.59115384615384
andhra pradesh,chittoor,coconut,Whole Year,4294.0,Hectare,16827552.0,Nuts,3918.852352119236,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2003,2004,26.000769230769226,13.291538461538464,105.87307692307694
andhra pradesh,east godavari,coconut,Whole Year,48515.0,Hectare,629772990.0,Nuts,12980.995362259097,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2001,2002,28.486538461538455,17.43307692307692,120.88346153846155
andhra pradesh,east godavari,coconut,Whole Year,49479.0,Hectare,685943720.0,Nuts,13863.330301744174,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2002,2003,28.32730769230769,17.54576923076923,137.92076923076922
andhra pradesh,east godavari,coconut,Whole Year,48854.0,Hectare,683171460.0,Nuts,13983.941130716012,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2003,2004,27.96692307692308,17.62115384615384,154.9576923076923
andhra pradesh,guntur,coconut,Whole Year,491.0,Hectare,5426352.0,Nuts,11051.633401221996,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2001,2002,28.930769230769236,13.911538461538463,98.97769230769228
andhra pradesh,guntur,coconut,Whole Year,399.0,Hectare,4488408.0,Nuts,11249.142857142857,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2002,2003,29.157692307692304,13.968461538461538,96.94961538461537
andhra pradesh,guntur,coconut,Whole Year,380.0,Hectare,4497480.0,Nuts,11835.473684210529,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2003,2004,28.761153846153846,14.051923076923078,90.86538461538461
andhra pradesh,khammam,coconut,Whole Year,1106.0,Hectare,11703240.0,Nuts,10581.591320072332,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2001,2002,28.58692307692308,14.268076923076926,118.85499999999999
andhra pradesh,khammam,coconut,Whole Year,1083.0,Hectare,11850836.0,Nuts,10942.600184672208,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2002,2003,28.77038461538461,14.319615384615387,130.6192307692308
andhra pradesh,khammam,coconut,Whole Year,1050.0,Hectare,11933140.0,Nuts,11364.895238095238,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2003,2004,28.07038461538462,14.590384615384615,141.16615384615386
andhra pradesh,krishna,coconut,Whole Year,1789.0,Hectare,19782864.0,Nuts,11058.05701509223,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.2,81.1,2001,2002,28.666923076923084,17.87884615384615,131.0253846153846
andhra pradesh,krishna,coconut,Whole Year,1889.0,Hectare,21255984.0,Nuts,11252.506087877184,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.2,81.1,2002,2003,28.624230769230767,17.963076923076922,126.96884615384616
andhra pradesh,krishna,coconut,Whole Year,1726.0,Hectare,20407920.0,Nuts,11823.823870220162,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.2,81.1,2003,2004,28.431538461538462,17.934999999999995,127.77961538461537
andhra pradesh,kurnool,coconut,Whole Year,110.0,Hectare,374400.0,Nuts,3403.6363636363635,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,15.8,78.1,2001,2002,28.673846153846156,12.88076923076923,97.76115384615385
andhra pradesh,kurnool,coconut,Whole Year,100.0,Hectare,425733.0,Nuts,4257.33,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,15.8,78.1,2002,2003,29.00730769230769,12.958461538461538,93.29884615384614
andhra pradesh,kurnool,coconut,Whole Year,86.0,Hectare,342720.0,Nuts,3985.116279069768,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,15.8,78.1,2003,2004,28.669230769230772,12.993076923076924,87.21461538461537
andhra pradesh,medak,coconut,Whole Year,2.0,Hectare,22040.0,Nuts,11020.0,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.6,78.0,2001,2002,27.240384615384617,11.790000000000001,107.09076923076921
andhra pradesh,medak,coconut,Whole Year,1.0,Hectare,11428.0,Nuts,11428.0,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.6,78.0,2002,2003,27.57807692307692,11.819230769230767,104.6573076923077
andhra pradesh,nalgonda,coconut,Whole Year,18.0,Hectare,187340.0,Nuts,10407.777777777776,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.1,79.3,2001,2002,29.04346153846154,13.49846153846154,98.16653846153847
andhra pradesh,nalgonda,coconut,Whole Year,21.0,Hectare,228560.0,Nuts,10883.809523809525,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.1,79.3,2002,2003,29.256153846153854,13.561923076923078,98.16692307692308
andhra pradesh,nalgonda,coconut,Whole Year,30.0,Hectare,341620.0,Nuts,11387.333333333334,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.1,79.3,2003,2004,28.73692307692308,13.70653846153846,94.11076923076924
andhra pradesh,srikakulam,coconut,Whole Year,13645.0,Hectare,131830848.0,Nuts,9661.476584829608,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.6,84.3,2001,2002,27.983846153846155,17.279615384615383,164.69346153846152
andhra pradesh,srikakulam,coconut,Whole Year,13682.0,Hectare,112823694.0,Nuts,8246.140476538518,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.6,84.3,2002,2003,27.955769230769235,17.376153846153848,177.26884615384617
andhra pradesh,srikakulam,coconut,Whole Year,13709.0,Hectare,136160080.0,Nuts,9932.167189437596,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.6,84.3,2003,2004,27.761153846153853,17.326923076923073,186.59923076923076
andhra pradesh,west godavari,coconut,Whole Year,22287.0,Hectare,208041750.0,Nuts,9334.66819221968,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.8,81.5,2001,2002,28.48692307692308,15.308461538461536,124.53461538461539
andhra pradesh,west godavari,coconut,Whole Year,22093.0,Hectare,224101800.0,Nuts,10143.565835332458,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.8,81.5,2002,2003,28.634999999999994,15.344999999999999,130.61923076923077
andhra pradesh,west godavari,coconut,Whole Year,21985.0,Hectare,226058352.0,Nuts,10282.390357061631,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.8,81.5,2003,2004,28.007692307692306,15.584615384615388,142.3826923076923
andhra pradesh,adilabad,maize,Kharif,22470.0,Hectare,85498.0,Tonnes,3.8049844236760126,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,19.4,79.3,2001,2002,28.357692307692307,11.958846153846151,128.9953846153846
andhra pradesh,adilabad,maize,Rabi,5243.0,Hectare,23798.0,Tonnes,4.53900438680145,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,19.4,79.3,2001,2002,28.357692307692307,11.958846153846151,128.9953846153846
andhra pradesh,adilabad,maize,Kharif,23626.0,Hectare,49993.0,Tonnes,2.1160162532802844,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,19.4,79.3,2002,2003,28.50384615384616,12.115769230769226,152.1180769230769
andhra pradesh,adilabad,maize,Rabi,4679.0,Hectare,18884.0,Tonnes,4.035905107929045,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,19.4,79.3,2002,2003,28.50384615384616,12.115769230769226,152.1180769230769
andhra pradesh,adilabad,maize,Kharif,24496.0,Hectare,97984.0,Tonnes,4.0,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,19.4,79.3,2003,2004,28.26115384615385,12.392307692307693,135.08076923076925
andhra pradesh,adilabad,maize,Rabi,5963.0,Hectare,26255.0,Tonnes,4.402985074626866,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,19.4,79.3,2003,2004,28.26115384615385,12.392307692307693,135.08076923076925
andhra pradesh,anantapur,maize,Kharif,2667.0,Hectare,7129.0,Tonnes,2.673040869891264,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2001,2002,27.52961538461539,12.326923076923077,59.22538461538461
andhra pradesh,anantapur,maize,Rabi,447.0,Hectare,2893.0,Tonnes,6.472035794183445,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2001,2002,27.52961538461539,12.326923076923077,59.22538461538461
andhra pradesh,anantapur,maize,Kharif,3541.0,Hectare,3431.0,Tonnes,0.9689353290031064,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2002,2003,28.160384615384615,12.270384615384614,47.055000000000014
andhra pradesh,anantapur,maize,Rabi,1288.0,Hectare,8933.0,Tonnes,6.9355590062111805,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2002,2003,28.160384615384615,12.270384615384614,47.055000000000014
andhra pradesh,anantapur,maize,Kharif,6246.0,Hectare,10718.0,Tonnes,1.7159782260646814,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2003,2004,27.658461538461545,12.426923076923076,55.57346153846153
andhra pradesh,anantapur,maize,Rabi,1212.0,Hectare,6787.0,Tonnes,5.59983498349835,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,14.6,77.0,2003,2004,27.658461538461545,12.426923076923076,55.57346153846153
andhra pradesh,chittoor,maize,Kharif,294.0,Hectare,786.0,Tonnes,2.673469387755102,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2001,2002,25.951538461538462,13.28,105.46884615384614
andhra pradesh,chittoor,maize,Rabi,81.0,Hectare,524.0,Tonnes,6.469135802469136,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2001,2002,25.951538461538462,13.28,105.46884615384614
andhra pradesh,chittoor,maize,Kharif,261.0,Hectare,253.0,Tonnes,0.9693486590038314,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2002,2003,26.461923076923068,13.16692307692308,85.59115384615384
andhra pradesh,chittoor,maize,Rabi,284.0,Hectare,1968.0,Tonnes,6.929577464788732,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2002,2003,26.461923076923068,13.16692307692308,85.59115384615384
andhra pradesh,chittoor,maize,Kharif,742.0,Hectare,1273.0,Tonnes,1.715633423180593,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2003,2004,26.000769230769226,13.291538461538464,105.87307692307694
andhra pradesh,chittoor,maize,Rabi,392.0,Hectare,2195.0,Tonnes,5.599489795918367,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,13.5,78.5,2003,2004,26.000769230769226,13.291538461538464,105.87307692307694
andhra pradesh,east godavari,maize,Kharif,1204.0,Hectare,3218.0,Tonnes,2.6727574750830563,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2001,2002,28.486538461538455,17.43307692307692,120.88346153846155
andhra pradesh,east godavari,maize,Rabi,2597.0,Hectare,16810.0,Tonnes,6.4728532922603,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2001,2002,28.486538461538455,17.43307692307692,120.88346153846155
andhra pradesh,east godavari,maize,Kharif,1423.0,Hectare,1379.0,Tonnes,0.9690794096978216,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2002,2003,28.32730769230769,17.54576923076923,137.92076923076922
andhra pradesh,east godavari,maize,Rabi,5975.0,Hectare,41407.0,Tonnes,6.930041841004184,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2002,2003,28.32730769230769,17.54576923076923,137.92076923076922
andhra pradesh,east godavari,maize,Kharif,2116.0,Hectare,3631.0,Tonnes,1.7159735349716445,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2003,2004,27.96692307692308,17.62115384615384,154.9576923076923
andhra pradesh,east godavari,maize,Rabi,6392.0,Hectare,35795.0,Tonnes,5.599968710888611,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.0,82.2,2003,2004,27.96692307692308,17.62115384615384,154.9576923076923
andhra pradesh,guntur,maize,Kharif,2549.0,Hectare,6814.0,Tonnes,2.673205178501373,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2001,2002,28.930769230769236,13.911538461538463,98.97769230769228
andhra pradesh,guntur,maize,Rabi,4369.0,Hectare,28281.0,Tonnes,6.473105973907073,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2001,2002,28.930769230769236,13.911538461538463,98.97769230769228
andhra pradesh,guntur,maize,Kharif,2327.0,Hectare,2255.0,Tonnes,0.969058874086807,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2002,2003,29.157692307692304,13.968461538461538,96.94961538461537
andhra pradesh,guntur,maize,Rabi,6450.0,Hectare,44699.0,Tonnes,6.930077519379845,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2002,2003,29.157692307692304,13.968461538461538,96.94961538461537
andhra pradesh,guntur,maize,Kharif,3891.0,Hectare,6677.0,Tonnes,1.716011308147006,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2003,2004,28.761153846153846,14.051923076923078,90.86538461538461
andhra pradesh,guntur,maize,Rabi,22949.0,Hectare,128514.0,Tonnes,5.599982570046625,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,16.6,79.6,2003,2004,28.761153846153846,14.051923076923078,90.86538461538461
andhra pradesh,karimnagar,maize,Kharif,57645.0,Hectare,202910.0,Tonnes,3.519993060976668,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.4,79.0,2001,2002,28.020769230769233,11.763846153846156,108.71346153846154
andhra pradesh,karimnagar,maize,Rabi,31797.0,Hectare,150940.0,Tonnes,4.746988709626694,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.4,79.0,2001,2002,28.020769230769233,11.763846153846156,108.71346153846154
andhra pradesh,karimnagar,maize,Kharif,74184.0,Hectare,228264.0,Tonnes,3.0769977353607247,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.4,79.0,2002,2003,28.217692307692303,11.900769230769232,116.42115384615386
andhra pradesh,karimnagar,maize,Rabi,31572.0,Hectare,139359.0,Tonnes,4.414006081337894,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.4,79.0,2002,2003,28.217692307692303,11.900769230769232,116.42115384615386
andhra pradesh,karimnagar,maize,Kharif,116523.0,Hectare,450711.0,Tonnes,3.868000308951881,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.4,79.0,2003,2004,27.798846153846153,12.177307692307686,107.49653846153845
andhra pradesh,karimnagar,maize,Rabi,46262.0,Hectare,218125.0,Tonnes,4.714992866715663,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,18.4,79.0,2003,2004,27.798846153846153,12.177307692307686,107.49653846153845
andhra pradesh,khammam,maize,Kharif,12246.0,Hectare,40779.0,Tonnes,3.329985301322881,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2001,2002,28.58692307692308,14.268076923076926,118.85499999999999
andhra pradesh,khammam,maize,Rabi,3957.0,Hectare,9065.0,Tonnes,2.2908769269648723,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2001,2002,28.58692307692308,14.268076923076926,118.85499999999999
andhra pradesh,khammam,maize,Kharif,17923.0,Hectare,17081.0,Tonnes,0.953021257601964,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2002,2003,28.77038461538461,14.319615384615387,130.6192307692308
andhra pradesh,khammam,maize,Rabi,4033.0,Hectare,15761.0,Tonnes,3.9080089263575504,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2002,2003,28.77038461538461,14.319615384615387,130.6192307692308
andhra pradesh,khammam,maize,Kharif,20138.0,Hectare,88204.0,Tonnes,4.379978150759758,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2003,2004,28.07038461538462,14.590384615384615,141.16615384615386
andhra pradesh,khammam,maize,Rabi,5430.0,Hectare,25434.0,Tonnes,4.683977900552486,17.20829732065687,12.37202925045704,272.95081967213116,8.805699481865286,17.7,80.9,2003,2004,28.07038461538462,14.590384615384615,141.16615384615386
